match_id,inning,batsman,batsman_runs
339,2,LRPL Taylor,9
58,2,KA Pollard,9
256,2,SA Asnodkar,9
442,2,AM Rahane,9
248,1,JA Morkel,9
347,1,RA Jadeja,9
148,2,LA Carseldine,9
128,1,Y Venugopal Rao,9
57,1,Yuvraj Singh,9
465,1,BB McCullum,9
560,2,SA Yadav,9
617,2,N Rana,9
145,2,DPMD Jayawardene,9
443,1,AB Agarkar,9
93,2,AD Mascarenhas,9
262,2,MD Mishra,9
92,2,WPUJC Vaas,9
599,2,KK Nair,9
374,1,AC Gilchrist,9
371,2,Azhar Mahmood,9
371,2,DJ Hussey,9
372,2,DPMD Jayawardene,9
457,2,R Ashwin,9
282,1,KA Pollard,9
246,1,AG Paunikar,9
134,2,RE van der Merwe,9
453,1,EJG Morgan,9
619,1,JC Buttler,9
450,2,NM Coulter-Nile,9
139,1,P Kumar,9
518,2,RV Uthappa,9
519,2,Yuvraj Singh,9
92,1,T Taibu,9
30,1,S Aravind,9
382,1,NV Ojha,9
601,2,JP Faulkner,9
381,2,MK Tiwary,9
525,1,KD Karthik,9
251,2,MS Bisla,9
252,1,JA Morkel,9
636,2,STR Binny,9
634,2,R Sathish,8
475,1,MA Starc,8
635,2,Yuvraj Singh,8
5,2,A Mishra,8
635,2,BCJ Cutting,8
314,2,LR Shukla,8
169,2,SM Katich,8
359,2,S Dhawan,8
129,1,B Akhil,8
466,2,DA Warner,8
623,2,KK Nair,8
583,2,P Negi,8
171,2,Y Venugopal Rao,8
219,2,MJ Lumb,8
618,1,Yuvraj Singh,8
527,1,SK Raina,8
28,1,DT Christian,8
30,1,Mandeep Singh,8
193,2,PP Chawla,8
197,2,DW Steyn,8
565,2,JA Morkel,8
244,2,Yuvraj Singh,8
327,1,CJ McKay,8
60,2,JH Kallis,8
374,2,DPMD Jayawardene,8
84,1,Misbah-ul-Haq,8
314,2,R Bhatia,8
633,1,DJ Bravo,8
30,1,CH Gayle,8
602,2,PP Chawla,8
449,2,STR Binny,8
449,2,BJ Hodge,8
140,1,HH Gibbs,8
467,2,STR Binny,8
292,2,A Symonds,8
169,1,R Ashwin,8
512,1,JP Duminy,8
558,2,AM Rahane,8
168,1,J Botha,8
554,2,SN Khan,8
451,2,UT Yadav,8
568,1,S Dhawan,8
375,1,MK Tiwary,8
190,3,SK Raina,8
380,2,P Negi,8
268,2,TD Paine,8
382,1,MC Juneja,8
165,1,G Gambhir,8
359,2,A Ashish Reddy,8
320,1,SS Tiwary,8
415,2,G Gambhir,8
481,1,DJG Sammy,8
330,1,PC Valthaty,8
585,1,Harbhajan Singh,8
307,1,SK Raina,8
204,1,AB Agarkar,8
229,2,V Sehwag,8
217,2,JH Kallis,8
216,2,RG Sharma,8
113,1,DR Smith,8
283,1,RR Powar,8
52,1,JP Faulkner,8
114,1,HH Gibbs,8
557,1,KD Karthik,8
623,2,MA Agarwal,8
555,1,RN ten Doeschate,8
101,2,A Kumble,8
100,1,TM Dilshan,8
40,2,MK Tiwary,8
586,1,NLTC Perera,8
238,1,RE van der Merwe,8
238,1,AJ Finch,8
384,2,AD Mathews,8
386,1,RG Sharma,8
80,1,AS Yadav,8
190,1,PP Chawla,8
278,1,RA Jadeja,8
189,2,M Manhas,8
445,2,DB Das,8
420,1,SS Tiwary,8
479,2,AT Rayudu,8
294,1,AM Rahane,8
408,1,DR Smith,8
174,2,R Vinay Kumar,8
512,1,MK Tiwary,8
176,1,Harbhajan Singh,8
621,1,MS Dhoni,8
131,1,S Badrinath,8
463,2,MK Tiwary,8
443,2,M Vohra,8
443,1,RE van der Merwe,8
570,1,SV Samson,8
627,1,G Gambhir,8
261,1,VVS Laxman,8
565,1,DJ Bravo,8
137,2,M Rawat,8
137,2,AD Mascarenhas,8
268,1,M Kaif,8
359,2,CL White,8
359,2,A Mishra,8
301,1,NV Ojha,8
514,2,DA Miller,8
631,2,KV Sharma,8
42,2,S Badree,8
161,1,G Gambhir,8
548,1,Anureet Singh,8
116,1,DPMD Jayawardene,8
486,2,M Manhas,8
454,2,RG Sharma,8
33,2,S Aravind,8
201,2,DJ Bravo,8
505,2,KA Pollard,8
357,2,MK Tiwary,8
289,2,AB McDonald,8
263,1,MS Wade,8
102,1,DJ Thornely,8
43,2,Bipul Sharma,8
589,1,WP Saha,8
303,1,G Gambhir,8
364,1,DPMD Jayawardene,8
364,1,DA Warner,8
366,2,PP Chawla,8
558,1,NV Ojha,8
349,1,SR Watson,8
216,1,T Thushara,8
476,3,MK Pandey,8
478,2,SA Yadav,8
227,1,AC Voges,8
87,2,S Badrinath,8
87,2,CK Kapugedera,8
261,1,BJ Hodge,8
111,1,P Kumar,8
581,1,RV Uthappa,8
289,2,JR Hopes,8
120,1,KC Sangakkara,8
119,1,R Vinay Kumar,8
266,2,TR Birt,8
335,2,P Negi,8
338,2,KK Cooper,8
513,1,SR Watson,8
74,2,Z Khan,8
538,1,RA Jadeja,8
287,2,A Symonds,8
439,1,KW Richardson,8
49,1,DR Smith,8
148,1,W Jaffer,8
524,2,AJ Finch,8
304,1,CH Gayle,8
198,1,YK Pathan,8
387,2,DJ Hussey,8
296,2,CK Langeveldt,8
256,2,R Dravid,8
326,2,CH Gayle,8
494,1,KK Nair,8
49,2,A Mishra,8
598,1,AP Tare,8
317,1,B Lee,8
287,1,Mandeep Singh,8
199,1,S Dhawan,8
463,2,JDS Neesham,8
463,1,SA Yadav,8
580,2,S Dhawan,8
45,1,KM Jadhav,8
159,2,R Dravid,8
502,2,R Dhawan,8
132,2,Yashpal Singh,8
38,1,SK Raina,8
589,1,M Vohra,8
365,2,M Kartik,8
24,1,PA Patel,8
24,1,N Rana,8
350,2,SE Marsh,8
216,1,MEK Hussey,8
438,2,KM Jadhav,8
574,1,KD Karthik,8
473,1,AP Tare,8
186,2,Bipul Sharma,8
9,2,F du Plessis,8
464,1,JP Faulkner,8
119,1,P Kumar,8
118,2,JDP Oram,8
230,1,STR Binny,8
591,1,KD Karthik,8
591,1,DJ Bravo,8
399,2,SK Raina,8
177,2,V Sehwag,8
118,2,SK Raina,8
312,1,V Kohli,8
625,2,GJ Bailey,8
625,1,SS Iyer,8
387,1,B Kumar,8
596,2,PP Chawla,8
391,1,R Sathish,8
93,2,YK Pathan,8
580,1,KM Jadhav,8
579,2,RA Jadeja,8
324,2,MN Samuels,8
324,1,M Vijay,8
133,1,G Gambhir,8
460,1,DJ Bravo,8
462,1,Harbhajan Singh,8
461,2,JP Faulkner,8
288,1,AL Menaria,8
48,1,AR Patel,8
436,1,DA Miller,8
255,2,YK Pathan,8
498,1,BCJ Cutting,8
497,1,CM Gautam,8
498,2,JP Duminy,8
48,2,G Gambhir,8
136,1,AC Gilchrist,8
90,1,P Kumar,8
520,1,KK Nair,8
178,1,SP Goswami,8
200,1,V Sehwag,8
562,2,HH Pandya,8
310,2,KA Pollard,8
577,1,LMP Simmons,8
157,1,KC Sangakkara,8
354,2,DJ Hussey,8
318,1,R Ashwin,8
471,2,KK Nair,8
151,2,PP Chawla,8
391,1,Azhar Mahmood,8
370,2,SL Malinga,8
370,2,KA Pollard,8
606,2,MK Pandey,8
27,2,STR Binny,8
27,2,AB de Villiers,8
27,1,YK Pathan,8
48,2,CR Woakes,8
69,2,MA Khote,8
91,2,DPMD Jayawardene,8
333,1,DA Miller,8
227,1,YK Pathan,8
227,1,P Dogra,8
332,2,RV Uthappa,8
333,2,AB McDonald,8
66,1,SB Bangar,8
66,1,AC Gilchrist,8
117,1,CK Kapugedera,8
63,1,L Ronchi,8
292,1,JP Duminy,8
121,1,LR Shukla,8
553,1,JP Faulkner,8
552,2,MG Johnson,8
399,1,LRPL Taylor,8
157,1,B Lee,8
155,2,M Morkel,8
155,2,LA Carseldine,8
428,1,V Sehwag,8
428,1,DA Warner,8
253,2,M Morkel,8
182,2,MK Tiwary,8
369,2,V Sehwag,8
369,1,P Kumar,8
369,1,Gurkeerat Singh,8
368,2,SK Raina,8
306,1,V Kohli,8
429,2,SE Marsh,8
429,1,KL Rahul,8
428,2,KC Sangakkara,8
76,1,R Bhatia,8
91,1,S Vidyut,8
472,2,MK Pandey,8
472,1,CA Pujara,8
500,1,AJ Finch,8
551,1,GH Vihari,8
212,1,RS Bopara,8
613,2,MJ McClenaghan,8
306,1,SS Tiwary,8
253,1,S Dhawan,8
253,1,DT Christian,8
252,1,MEK Hussey,8
396,2,DJ Bravo,8
124,1,DB Ravi Teja,8
193,2,M Kaif,8
265,1,DB Ravi Teja,8
315,1,JD Ryder,8
508,2,M Vijay,8
100,1,S Dhawan,8
74,2,B Chipli,8
232,1,ML Hayden,8
231,2,R Vinay Kumar,8
343,2,JA Morkel,8
276,1,J Botha,8
375,2,RV Uthappa,8
195,2,FY Fazal,8
195,1,WPUJC Vaas,8
194,1,PA Patel,8
83,2,YK Pathan,8
138,2,WP Saha,8
636,1,NV Ojha,7
138,2,CH Gayle,7
344,1,YK Pathan,7
382,1,J Botha,7
376,1,PA Reddy,7
378,2,DA Warner,7
316,2,JEC Franklin,7
140,1,DR Smith,7
549,2,KK Nair,7
414,2,DJ Bravo,7
279,2,Y Nagar,7
169,1,MS Gony,7
300,2,Mandeep Singh,7
413,2,KD Karthik,7
73,2,TM Srivastava,7
558,2,DJ Hooda,7
59,2,MK Tiwary,7
467,2,SR Watson,7
413,2,Harbhajan Singh,7
155,1,DB Ravi Teja,7
153,2,R Vinay Kumar,7
153,2,A Kumble,7
152,1,YK Pathan,7
91,1,JA Morkel,7
518,1,AP Tare,7
517,1,V Sehwag,7
519,2,SS Iyer,7
395,2,RV Uthappa,7
500,1,DJG Sammy,7
499,1,MS Dhoni,7
46,2,RA Jadeja,7
133,1,TM Dilshan,7
135,1,IK Pathan,7
135,1,DPMD Jayawardene,7
458,2,CM Gautam,7
262,1,S Anirudha,7
106,1,Yuvraj Singh,7
537,1,MC Henriques,7
520,2,GJ Maxwell,7
293,2,JR Hopes,7
65,2,YK Pathan,7
62,1,T Kohli,7
322,2,YK Pathan,7
322,2,RN ten Doeschate,7
156,2,RV Uthappa,7
156,1,AN Ghosh,7
183,1,ST Jayasuriya,7
311,2,SE Marsh,7
557,2,DA Miller,7
369,2,Y Venugopal Rao,7
354,2,Mandeep Singh,7
323,2,V Sehwag,7
77,1,HH Gibbs,7
245,2,TM Dilshan,7
620,2,PV Tambe,7
620,2,DR Smith,7
607,1,JP Faulkner,7
199,2,Y Venugopal Rao,7
472,1,AR Patel,7
260,1,AT Rayudu,7
484,2,VR Aaron,7
55,2,PJ Cummins,7
55,2,A Mishra,7
27,2,CH Gayle,7
545,1,SA Yadav,7
432,2,MC Henriques,7
435,2,DJG Sammy,7
69,1,RR Sarwan,7
186,2,AB Barath,7
388,2,NLTC Perera,7
388,1,R Vinay Kumar,7
596,2,UT Yadav,7
520,2,WP Saha,7
423,2,PA Reddy,7
425,2,LA Pomersbach,7
577,1,RG Sharma,7
105,1,Umar Gul,7
578,1,NM Coulter-Nile,7
516,2,DR Smith,7
152,1,AS Raut,7
19,2,AR Patel,7
18,2,SA Yadav,7
350,1,MA Agarwal,7
574,2,Ankit Sharma,7
60,2,MV Boucher,7
125,2,S Badrinath,7
474,1,S Dhawan,7
34,1,Ankit Soni,7
471,1,JA Morkel,7
465,1,RA Jadeja,7
613,2,HH Pandya,7
26,1,MP Stoinis,7
398,1,PP Chawla,7
592,1,KL Rahul,7
400,1,AC Gilchrist,7
177,2,AB de Villiers,7
263,2,CA Pujara,7
88,2,S Chanderpaul,7
110,2,SP Fleming,7
388,1,MA Agarwal,7
597,2,M Vohra,7
316,2,KD Karthik,7
337,1,DW Steyn,7
343,1,DJ Hussey,7
343,1,Bipul Sharma,7
342,2,SR Tendulkar,7
296,2,AUK Pathan,7
249,1,S Sohal,7
44,2,Mohammed Shami,7
159,1,JDP Oram,7
24,1,MG Johnson,7
248,2,MA Agarwal,7
216,1,MS Dhoni,7
616,1,NV Ojha,7
437,2,UA Birla,7
522,2,DJG Sammy,7
493,1,NV Ojha,7
548,1,SN Thakur,7
160,2,Harbhajan Singh,7
121,1,AB Agarkar,7
552,1,KA Pollard,7
336,1,KA Pollard,7
515,1,Harbhajan Singh,7
572,2,RG Sharma,7
86,1,SK Warne,7
524,2,AP Tare,7
250,1,MD Mishra,7
305,1,JH Kallis,7
148,1,P Kumar,7
51,2,RA Tripathi,7
494,1,R Bhatia,7
332,1,RA Jadeja,7
587,2,JP Duminy,7
610,1,BB McCullum,7
357,2,YK Pathan,7
289,2,CA Ingram,7
263,1,DA Warner,7
102,1,RV Uthappa,7
582,1,MR Marsh,7
365,1,J Botha,7
202,2,S Badrinath,7
159,1,SB Jakati,7
209,1,KM Jadhav,7
309,1,R Bhatia,7
216,2,AC Gilchrist,7
335,2,DPMD Jayawardene,7
523,2,TG Southee,7
617,1,V Kohli,7
349,1,AA Chavan,7
348,2,M Manhas,7
188,2,EJG Morgan,7
599,1,DJ Bravo,7
33,2,KM Jadhav,7
32,1,MC Henriques,7
386,1,AT Rayudu,7
477,2,AP Tare,7
9,2,AB Dinda,7
8,1,Vishnu Vinod,7
629,1,DA Miller,7
557,2,Sandeep Sharma,7
470,1,Z Khan,7
470,1,CM Gautam,7
59,1,KA Pollard,7
446,2,S Kaul,7
385,2,AD Russell,7
240,2,S Dhawan,7
6,1,P Kumar,7
78,2,Salman Butt,7
359,2,J Theron,7
402,2,MK Pandey,7
402,1,KV Sharma,7
175,2,TL Suman,7
631,2,KS Williamson,7
631,1,Shakib Al Hasan,7
630,1,MJ Guptill,7
513,2,KA Pollard,7
236,1,DW Steyn,7
147,2,DS Kulkarni,7
487,2,DS Kulkarni,7
333,1,PP Chawla,7
130,1,DPMD Jayawardene,7
129,2,V Sehwag,7
406,1,SMSM Senanayake,7
408,2,DA Warner,7
95,2,AB de Villiers,7
95,1,T Taibu,7
95,1,SC Ganguly,7
403,2,SL Malinga,7
229,1,B Sumanth,7
621,1,IK Pathan,7
341,2,JD Ryder,7
341,2,B Kumar,7
210,1,M Morkel,7
282,2,AB Agarkar,7
454,2,AP Tare,7
606,1,CH Gayle,7
190,1,MS Bisla,7
384,1,A Ashish Reddy,7
384,2,MR Marsh,7
78,1,SK Warne,7
267,1,SR Tendulkar,7
446,1,SK Raina,7
143,2,W Jaffer,7
95,2,S Dhawan,7
279,2,NV Ojha,7
279,1,I Malhotra,7
163,2,Y Venugopal Rao,7
163,1,WP Saha,7
270,1,PC Valthaty,7
245,2,SS Tiwary,7
222,1,CH Gayle,7
112,1,IK Pathan,7
447,1,AT Rayudu,7
291,1,G Gambhir,7
345,1,IK Pathan,7
115,1,RA Jadeja,7
56,2,SL Malinga,7
223,1,NV Ojha,7
72,1,MA Khote,7
507,2,AJ Finch,7
586,2,DA Miller,7
405,2,A Ashish Reddy,7
174,2,V Kohli,7
407,2,AB de Villiers,7
585,2,JP Faulkner,7
630,1,HH Pandya,7
373,1,STR Binny,7
80,1,DB Ravi Teja,7
489,1,Q de Kock,7
15,2,WP Saha,7
276,1,STR Binny,7
447,2,KK Cooper,7
380,2,NV Ojha,7
601,2,DJ Bravo,7
269,2,BB McCullum,7
321,1,JD Ryder,7
406,2,SK Raina,7
406,2,DJ Bravo,7
585,1,RG Sharma,7
306,2,SL Malinga,7
203,2,SK Trivedi,7
267,1,R Sathish,7
283,1,RV Gomez,7
271,1,Yuvraj Singh,7
411,2,LJ Wright,7
169,2,RR Powar,7
206,2,AA Jhunjhunwala,7
362,2,AC Thomas,7
467,1,F du Plessis,7
274,2,DPMD Jayawardene,7
169,2,KC Sangakkara,7
410,1,DH Yagnik,7
130,2,RJ Quiney,7
618,1,NV Ojha,7
451,2,BJ Rohrer,7
81,2,LR Shukla,7
28,2,Harbhajan Singh,7
28,1,MS Dhoni,7
191,2,KA Pollard,7
56,2,KA Pollard,7
354,2,P Kumar,7
396,2,CH Morris,7
371,1,MEK Hussey,7
452,2,RA Jadeja,7
634,1,NV Ojha,7
2,1,TG Southee,7
313,1,MS Dhoni,7
541,1,AT Rayudu,7
509,2,STR Binny,7
508,2,KM Jadhav,7
508,2,KD Karthik,7
412,2,UBT Chand,7
343,2,R Ashwin,7
196,2,B Lee,7
376,2,R Vinay Kumar,7
81,1,K Goel,6
345,1,DPMD Jayawardene,6
138,2,LR Shukla,6
452,2,MEK Hussey,6
54,1,MM Sharma,6
565,2,JP Duminy,6
529,2,JP Faulkner,6
528,2,AD Mathews,6
2,2,MA Agarwal,6
315,2,AC Gilchrist,6
171,1,R Dravid,6
409,1,SPD Smith,6
73,1,VY Mahesh,6
73,1,V Sehwag,6
74,2,P Kumar,6
298,2,SP Goswami,6
413,1,DB Das,6
361,1,AL Menaria,6
169,2,B Lee,6
130,1,PP Chawla,6
465,2,LRPL Taylor,6
467,1,BB McCullum,6
221,2,PJ Sangwan,6
411,2,B Kumar,6
42,1,MM Sharma,6
42,1,GJ Maxwell,6
584,1,S Dhawan,6
584,1,MC Henriques,6
584,1,DJ Hooda,6
526,2,JP Faulkner,6
29,2,DM Bravo,6
602,2,R Sathish,6
449,2,JP Faulkner,6
450,1,DA Miller,6
82,1,RR Raje,6
602,2,G Gambhir,6
379,2,KD Karthik,6
481,1,KL Rahul,6
168,2,Yashpal Singh,6
168,2,SS Shaikh,6
280,1,A Mithun,6
168,2,BJ Hodge,6
170,2,AB de Villiers,6
169,2,Yuvraj Singh,6
539,2,SL Malinga,6
97,2,D Salunkhe,6
585,2,DS Kulkarni,6
58,1,NM Coulter-Nile,6
619,2,Gurkeerat Singh,6
277,1,AC Blizzard,6
451,2,S Nadeem,6
569,2,BB McCullum,6
569,1,GJ Maxwell,6
604,2,DS Kulkarni,6
31,1,RR Pant,6
60,2,CL White,6
359,1,SD Chitnis,6
320,1,R Vinay Kumar,6
330,1,P Dogra,6
330,1,Mandeep Singh,6
329,1,SC Ganguly,6
406,2,S Badrinath,6
585,2,BB McCullum,6
205,2,CL White,6
307,1,DJ Bravo,6
410,1,R Dravid,6
329,1,M Manhas,6
58,2,AT Rayudu,6
541,2,B Kumar,6
72,1,RV Uthappa,6
506,2,CH Gayle,6
174,1,AA Bilakhia,6
405,1,PC Valthaty,6
7,1,YK Pathan,6
236,1,B Chipli,6
165,2,RJ Quiney,6
624,1,YK Pathan,6
623,2,SV Samson,6
555,1,SA Yadav,6
525,1,VR Aaron,6
525,1,DJG Sammy,6
533,2,SPD Smith,6
488,2,HV Patel,6
610,2,KS Williamson,6
610,1,P Kumar,6
277,2,GC Smith,6
416,1,KV Sharma,6
333,1,PC Valthaty,6
407,1,SR Watson,6
285,2,LRPL Taylor,6
373,2,CA Lynn,6
217,1,AB Agarkar,6
284,1,Mandeep Singh,6
490,2,RA Jadeja,6
141,1,JA Morkel,6
218,1,DA Warner,6
448,2,SE Marsh,6
141,1,MS Dhoni,6
524,1,R Dhawan,6
240,2,JP Duminy,6
632,2,AB de Villiers,6
632,1,P Negi,6
372,2,P Negi,6
190,4,DPMD Jayawardene,6
373,1,AM Rahane,6
605,1,PSP Handscomb,6
622,1,M Vijay,6
14,1,SP Narine,6
42,2,KM Jadhav,6
404,2,DPMD Jayawardene,6
514,2,GJ Maxwell,6
443,2,AC Gilchrist,6
570,1,JP Faulkner,6
326,2,AB de Villiers,6
454,2,MG Johnson,6
564,2,GJ Bailey,6
138,1,ST Jayasuriya,6
138,1,Harbhajan Singh,6
453,2,GH Vihari,6
631,1,SA Yadav,6
42,2,V Kohli,6
418,2,BB McCullum,6
165,2,SK Warne,6
165,2,SK Trivedi,6
420,2,STR Binny,6
505,2,MEK Hussey,6
294,2,DPMD Jayawardene,6
468,2,JA Morkel,6
40,1,NM Coulter-Nile,6
24,2,SS Iyer,6
506,1,RN ten Doeschate,6
176,1,R Sathish,6
302,1,M Vijay,6
365,1,STR Binny,6
367,1,CH Gayle,6
513,2,AP Tare,6
115,2,MF Maharoof,6
17,2,S Aravind,6
570,2,Azhar Mahmood,6
145,2,RR Powar,6
600,2,KH Pandya,6
600,1,Shakib Al Hasan,6
477,1,S Dhawan,6
476,4,SR Watson,6
145,2,PP Chawla,6
224,1,R Ashwin,6
210,2,VVS Laxman,6
209,1,KD Karthik,6
120,1,IK Pathan,6
120,1,DPMD Jayawardene,6
266,2,M Morkel,6
337,2,YK Pathan,6
284,2,CJ Ferguson,6
287,1,RJ Harris,6
38,1,JP Faulkner,6
86,1,Sohail Tanvir,6
111,1,JH Kallis,6
296,2,SS Tiwary,6
296,2,KB Arun Karthik,6
456,1,SR Watson,6
485,1,KP Pietersen,6
484,2,Yuvraj Singh,6
487,1,DA Warner,6
116,2,S Vidyut,6
57,2,CA Lynn,6
463,2,LRPL Taylor,6
308,1,SB Jakati,6
611,2,TM Head,6
580,2,DJ Hooda,6
160,1,SD Chitnis,6
159,2,RV Uthappa,6
159,2,R Vinay Kumar,6
158,2,RG Sharma,6
102,2,RG Sharma,6
503,1,MA Starc,6
502,2,GJ Bailey,6
505,1,AR Patel,6
132,2,LR Shukla,6
132,2,I Sharma,6
38,2,RA Tripathi,6
589,1,DA Miller,6
177,1,M Kaif,6
365,2,RV Uthappa,6
482,1,R Bhatia,6
33,1,AM Rahane,6
148,1,MV Boucher,6
216,1,S Badrinath,6
478,2,G Gambhir,6
335,1,AD Mathews,6
522,2,Mandeep Singh,6
522,2,KD Karthik,6
87,1,KD Karthik,6
343,1,P Kumar,6
343,1,N Saini,6
49,1,SK Raina,6
573,1,Harbhajan Singh,6
572,1,DA Warner,6
386,1,RT Ponting,6
199,1,AT Rayudu,6
387,1,TL Suman,6
12,1,STR Binny,6
613,2,AT Rayudu,6
612,2,SW Billings,6
254,2,JEC Franklin,6
36,2,CR Woakes,6
93,2,RA Jadeja,6
297,2,PA Patel,6
110,1,YK Pathan,6
627,2,BB McCullum,6
326,2,M Muralitharan,6
494,2,BB McCullum,6
49,2,CJ Anderson,6
440,2,DA Miller,6
456,2,Harbhajan Singh,6
220,1,B Sumanth,6
287,1,Bipul Sharma,6
524,1,GJ Maxwell,6
317,2,CA Pujara,6
427,1,R Dravid,6
427,1,AM Rahane,6
500,2,G Gambhir,6
104,2,KD Karthik,6
502,1,MA Agarwal,6
103,1,Mohammad Hafeez,6
426,2,AB Dinda,6
235,2,EJG Morgan,6
234,2,JP Duminy,6
322,1,J Botha,6
578,1,CR Brathwaite,6
537,2,YK Pathan,6
92,2,RP Singh,6
287,2,SR Tendulkar,6
201,1,VS Malik,6
367,2,DR Smith,6
461,1,DJG Sammy,6
620,1,CH Gayle,6
16,2,HH Pandya,6
214,2,RG Sharma,6
258,1,EJG Morgan,6
260,2,B Chipli,6
259,2,KD Karthik,6
126,1,RJ Quiney,6
125,2,MS Gony,6
474,2,RA Jadeja,6
34,1,BB McCullum,6
47,2,DA Warner,6
608,2,M Vijay,6
26,2,BB McCullum,6
77,1,AC Gilchrist,6
76,2,P Kumar,6
76,1,Shoaib Malik,6
516,1,WP Saha,6
317,2,V Kohli,6
493,2,KA Pollard,6
495,2,Q de Kock,6
69,1,IK Pathan,6
546,1,HV Patel,6
349,2,LRPL Taylor,6
185,2,PA Patel,6
88,1,Umar Gul,6
239,1,PC Valthaty,6
121,1,MC Henriques,6
553,2,NM Coulter-Nile,6
64,1,SB Styris,6
179,2,SK Raina,6
155,2,YK Pathan,6
429,1,AB de Villiers,6
135,1,RS Bopara,6
185,1,A Mishra,6
520,1,CH Morris,6
89,1,DB Ravi Teja,6
459,1,MA Agarwal,6
484,1,CJ Anderson,6
395,2,B Kumar,6
501,2,R Bhatia,6
323,1,A Mishra,6
134,1,AB Agarkar,6
458,2,KA Pollard,6
563,1,DR Smith,6
154,1,BB McCullum,6
185,1,DA Warner,6
107,1,B Akhil,6
576,1,Harbhajan Singh,6
255,2,JH Kallis,6
19,1,Rashid Khan,6
20,2,AJ Tye,6
350,2,PP Chawla,6
135,2,SS Tiwary,6
135,2,Harbhajan Singh,6
353,1,MK Tiwary,6
213,1,BB McCullum,6
613,2,JJ Bumrah,6
395,2,AM Nayar,6
396,2,MEK Hussey,6
371,1,MS Dhoni,6
394,1,UT Yadav,6
60,2,W Jaffer,6
472,2,SP Narine,6
182,2,I Sharma,6
595,1,SR Watson,6
227,2,BB McCullum,6
117,2,Kamran Akmal,6
117,1,S Badrinath,6
484,2,HV Patel,6
234,1,S Anirudha,6
323,2,DPMD Jayawardene,6
325,1,P Dogra,6
325,1,BA Bhatt,6
392,2,MA Agarwal,6
182,2,AD Mathews,6
36,1,Yuvraj Singh,6
35,1,SS Iyer,6
435,2,A Mishra,6
434,2,Iqbal Abdulla,6
152,1,SM Harwood,6
551,1,A Ashish Reddy,6
549,2,TG Southee,6
5,1,CH Gayle,6
1,2,A Choudhary,6
225,2,B Sumanth,6
125,1,V Sehwag,6
475,2,GJ Maxwell,6
555,2,GH Vihari,6
377,1,DH Yagnik,6
378,2,IK Pathan,6
634,2,JO Holder,6
5,2,PJ Cummins,6
1,2,TS Mills,6
528,2,SS Iyer,6
232,1,R Ashwin,6
343,2,WP Saha,6
375,2,Harpreet Singh,6
251,1,LRPL Taylor,6
251,1,AM Rahane,6
80,2,W Jaffer,5
194,2,R Sathish,5
13,1,MS Dhoni,5
623,2,Imran Tahir,5
467,1,MS Dhoni,5
30,1,AB de Villiers,5
567,2,UT Yadav,5
270,1,SE Marsh,5
450,2,Harbhajan Singh,5
450,1,AC Gilchrist,5
449,2,SV Samson,5
81,2,SC Ganguly,5
81,2,DB Das,5
481,2,MA Starc,5
300,2,PC Valthaty,5
299,1,TL Suman,5
511,1,KV Sharma,5
510,1,S Rana,5
614,1,G Gambhir,5
613,2,RG Sharma,5
253,1,B Chipli,5
396,1,KB Arun Karthik,5
182,2,OA Shah,5
34,2,RG Sharma,5
484,2,MA Starc,5
88,2,R Dravid,5
594,2,MC Henriques,5
184,1,AA Jhunjhunwala,5
594,2,DJ Hooda,5
35,1,SV Samson,5
431,2,SR Watson,5
106,2,PR Shah,5
434,2,EJG Morgan,5
519,2,JP Duminy,5
180,1,SA Asnodkar,5
545,1,AD Russell,5
544,2,M Vohra,5
501,2,SR Watson,5
47,1,KV Sharma,5
47,1,KA Pollard,5
56,2,LMP Simmons,5
213,2,KM Jadhav,5
27,2,S Aravind,5
519,2,NM Coulter-Nile,5
325,1,AC Gilchrist,5
545,2,JA Morkel,5
574,2,SV Samson,5
107,1,JH Kallis,5
323,2,IK Pathan,5
19,2,Sandeep Sharma,5
155,2,MM Patel,5
253,2,IK Pathan,5
518,1,AJ Finch,5
517,2,SA Yadav,5
517,2,RV Uthappa,5
135,1,WA Mota,5
535,1,JP Duminy,5
87,1,MK Tiwary,5
632,1,J Yadav,5
520,1,SV Samson,5
90,1,B Akhil,5
89,2,SR Watson,5
89,1,RG Sharma,5
521,2,KL Rahul,5
136,2,AB de Villiers,5
92,2,HH Gibbs,5
593,1,KK Nair,5
367,2,RG Sharma,5
538,1,R Ashwin,5
547,1,DJ Bravo,5
150,2,KD Karthik,5
389,2,B Lee,5
389,1,SR Watson,5
388,4,V Kohli,5
388,2,CL White,5
388,1,TM Dilshan,5
390,2,UT Yadav,5
248,1,S Badrinath,5
317,2,MA Agarwal,5
122,1,JA Morkel,5
179,2,S Badrinath,5
428,2,A Ashish Reddy,5
287,2,RG Sharma,5
178,2,CA Pujara,5
200,2,SC Ganguly,5
440,1,GH Vihari,5
437,2,WD Parnell,5
437,2,MR Marsh,5
437,2,M Rawat,5
437,2,AJ Finch,5
126,1,PC Valthaty,5
125,2,MS Dhoni,5
389,2,Mohammed Shami,5
157,1,LA Pomersbach,5
211,2,KA Pollard,5
354,1,AM Rahane,5
354,2,PP Chawla,5
607,1,AJ Finch,5
45,1,P Negi,5
10,1,Yuvraj Singh,5
281,2,EJG Morgan,5
281,1,M Vijay,5
598,1,Bipul Sharma,5
317,1,LR Shukla,5
